source_id	variant_label	experiment_id	variable_id	start_year	end_year	file_name	https_url	checksum	checksum_type	file_size_mb	data_node
EC-Earth3	r4i1p1f1	ssp370	ta	2088	2088	ta_day_EC-Earth3_ssp370_r4i1p1f1_gr_20880101-20881231.nc	https://esgf-node.ornl.gov/thredds/fileServer/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp370/r4i1p1f1/day/ta/gr/v20200425/ta_day_EC-Earth3_ssp370_r4i1p1f1_gr_20880101-20881231.nc	709a74206a985d709ac992d4ccba32889a9b8d141ae0452b159babbab10b4d0e	SHA256	1091.19	esgf-node.ornl.gov
EC-Earth3	r4i1p1f1	ssp370	ta	2089	2089	ta_day_EC-Earth3_ssp370_r4i1p1f1_gr_20890101-20891231.nc	https://esgf-node.ornl.gov/thredds/fileServer/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp370/r4i1p1f1/day/ta/gr/v20200425/ta_day_EC-Earth3_ssp370_r4i1p1f1_gr_20890101-20891231.nc	c5aa979b30d583dbe20ba141e0847bdb7b4dce8772bd3545103f90c28d9e5299	SHA256	1088.63	esgf-node.ornl.gov
EC-Earth3	r4i1p1f1	ssp370	ta	2090	2090	ta_day_EC-Earth3_ssp370_r4i1p1f1_gr_20900101-20901231.nc	https://esgf-node.ornl.gov/thredds/fileServer/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp370/r4i1p1f1/day/ta/gr/v20200425/ta_day_EC-Earth3_ssp370_r4i1p1f1_gr_20900101-20901231.nc	403d653b1f66bbbbf116007679656d3a5338df6b3e1754cfb1221a3d14e01e27	SHA256	1089.37	esgf-node.ornl.gov
EC-Earth3	r4i1p1f1	ssp370	ta	2091	2091	ta_day_EC-Earth3_ssp370_r4i1p1f1_gr_20910101-20911231.nc	https://esgf-node.ornl.gov/thredds/fileServer/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp370/r4i1p1f1/day/ta/gr/v20200425/ta_day_EC-Earth3_ssp370_r4i1p1f1_gr_20910101-20911231.nc	f0c9204eb6d362ba21ab4d0eb1d62f474af3aefc6ad6fddd2bab20088fc0d3c4	SHA256	1089.2	esgf-node.ornl.gov
EC-Earth3	r4i1p1f1	ssp370	ta	2092	2092	ta_day_EC-Earth3_ssp370_r4i1p1f1_gr_20920101-20921231.nc	https://esgf-node.ornl.gov/thredds/fileServer/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp370/r4i1p1f1/day/ta/gr/v20200425/ta_day_EC-Earth3_ssp370_r4i1p1f1_gr_20920101-20921231.nc	fb5c87edc3786e92df40b91fcde96f97409e3abcb9015e10343c91a75325d62e	SHA256	1091.9	esgf-node.ornl.gov
EC-Earth3	r4i1p1f1	ssp370	ta	2093	2093	ta_day_EC-Earth3_ssp370_r4i1p1f1_gr_20930101-20931231.nc	https://esgf-node.ornl.gov/thredds/fileServer/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp370/r4i1p1f1/day/ta/gr/v20200425/ta_day_EC-Earth3_ssp370_r4i1p1f1_gr_20930101-20931231.nc	bea27b5f7c8237805af702995e42d444780d33d2e4ae350d219accb88ac9146a	SHA256	1087.9	esgf-node.ornl.gov
EC-Earth3	r4i1p1f1	ssp370	ta	2094	2094	ta_day_EC-Earth3_ssp370_r4i1p1f1_gr_20940101-20941231.nc	https://esgf-node.ornl.gov/thredds/fileServer/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp370/r4i1p1f1/day/ta/gr/v20200425/ta_day_EC-Earth3_ssp370_r4i1p1f1_gr_20940101-20941231.nc	b0d9ba330a97daec0b2a6ca479f35cf1d805dde69e9c788290db515cf8fee8c8	SHA256	1088.71	esgf-node.ornl.gov
EC-Earth3	r4i1p1f1	ssp370	ta	2095	2095	ta_day_EC-Earth3_ssp370_r4i1p1f1_gr_20950101-20951231.nc	https://esgf-node.ornl.gov/thredds/fileServer/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp370/r4i1p1f1/day/ta/gr/v20200425/ta_day_EC-Earth3_ssp370_r4i1p1f1_gr_20950101-20951231.nc	1d8d25721b76d706577006db4b28c7f6b02e7d3e1d8be4bbd12bb65d78ea70ea	SHA256	1089.68	esgf-node.ornl.gov
EC-Earth3	r4i1p1f1	ssp370	ta	2096	2096	ta_day_EC-Earth3_ssp370_r4i1p1f1_gr_20960101-20961231.nc	https://esgf-node.ornl.gov/thredds/fileServer/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp370/r4i1p1f1/day/ta/gr/v20200425/ta_day_EC-Earth3_ssp370_r4i1p1f1_gr_20960101-20961231.nc	5eb26c13376be941ba2c5b57e40f02f8faa5b48af4c13cce0bf03ea7860e0166	SHA256	1093.06	esgf-node.ornl.gov
EC-Earth3	r4i1p1f1	ssp370	ta	2097	2097	ta_day_EC-Earth3_ssp370_r4i1p1f1_gr_20970101-20971231.nc	https://esgf-node.ornl.gov/thredds/fileServer/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp370/r4i1p1f1/day/ta/gr/v20200425/ta_day_EC-Earth3_ssp370_r4i1p1f1_gr_20970101-20971231.nc	70667f9ad3b2eb20808bc7c61746310cf0391956d66bd0f9133903803357b447	SHA256	1088.96	esgf-node.ornl.gov
EC-Earth3	r4i1p1f1	ssp370	ta	2098	2098	ta_day_EC-Earth3_ssp370_r4i1p1f1_gr_20980101-20981231.nc	https://esgf-node.ornl.gov/thredds/fileServer/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp370/r4i1p1f1/day/ta/gr/v20200425/ta_day_EC-Earth3_ssp370_r4i1p1f1_gr_20980101-20981231.nc	c1f12909b064b336dc600af7ab49bd7fdc22141691aee4e2f5ad927762ace946	SHA256	1089.16	esgf-node.ornl.gov
EC-Earth3	r4i1p1f1	ssp370	ta	2099	2099	ta_day_EC-Earth3_ssp370_r4i1p1f1_gr_20990101-20991231.nc	https://esgf-node.ornl.gov/thredds/fileServer/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp370/r4i1p1f1/day/ta/gr/v20200425/ta_day_EC-Earth3_ssp370_r4i1p1f1_gr_20990101-20991231.nc	2a80ff64719b404ba72a2bebf3dc2180945a88b3fcc37d83b6bbbad60725a277	SHA256	1088.08	esgf-node.ornl.gov
EC-Earth3	r4i1p1f1	ssp370	ta	2100	2100	ta_day_EC-Earth3_ssp370_r4i1p1f1_gr_21000101-21001231.nc	https://esgf-node.ornl.gov/thredds/fileServer/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp370/r4i1p1f1/day/ta/gr/v20200425/ta_day_EC-Earth3_ssp370_r4i1p1f1_gr_21000101-21001231.nc	719217e59a68ea6fd3539990e827ba5edf4ca6f772635c689b9e47fcc9b41ad8	SHA256	1088.56	esgf-node.ornl.gov
EC-Earth3	r4i1p1f1	ssp370	tasmax	2015	2015	tasmax_day_EC-Earth3_ssp370_r4i1p1f1_gr_20150101-20151231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp370/r4i1p1f1/day/tasmax/gr/v20200425/tasmax_day_EC-Earth3_ssp370_r4i1p1f1_gr_20150101-20151231.nc	e41744fbb426050e3d9acaad4eb2c7a366362bc283b07c81f3b9386abae6e0b5	SHA256	132.87	eagle.alcf.anl.gov
EC-Earth3	r4i1p1f1	ssp370	tasmax	2016	2016	tasmax_day_EC-Earth3_ssp370_r4i1p1f1_gr_20160101-20161231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp370/r4i1p1f1/day/tasmax/gr/v20200425/tasmax_day_EC-Earth3_ssp370_r4i1p1f1_gr_20160101-20161231.nc	169c289c9963a406a2624d967cdb0d141dc9444f19636cbf638ac9fa64befa22	SHA256	133.33	eagle.alcf.anl.gov
EC-Earth3	r4i1p1f1	ssp370	tasmax	2017	2017	tasmax_day_EC-Earth3_ssp370_r4i1p1f1_gr_20170101-20171231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp370/r4i1p1f1/day/tasmax/gr/v20200425/tasmax_day_EC-Earth3_ssp370_r4i1p1f1_gr_20170101-20171231.nc	08478507e8958726816494d6ae6223323752c33f67ed1071e6187760daa985ce	SHA256	132.89	eagle.alcf.anl.gov
EC-Earth3	r4i1p1f1	ssp370	tasmax	2018	2018	tasmax_day_EC-Earth3_ssp370_r4i1p1f1_gr_20180101-20181231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp370/r4i1p1f1/day/tasmax/gr/v20200425/tasmax_day_EC-Earth3_ssp370_r4i1p1f1_gr_20180101-20181231.nc	9fad6907a4d4261080092b5720ee9c17a66d29988a221e5487090f014d9def58	SHA256	132.9	eagle.alcf.anl.gov
EC-Earth3	r4i1p1f1	ssp370	tasmax	2019	2019	tasmax_day_EC-Earth3_ssp370_r4i1p1f1_gr_20190101-20191231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp370/r4i1p1f1/day/tasmax/gr/v20200425/tasmax_day_EC-Earth3_ssp370_r4i1p1f1_gr_20190101-20191231.nc	264f09fbb3d7d68824df20841aa5a4f2e67435b602690f9d25e42977f341b5c4	SHA256	132.97	eagle.alcf.anl.gov
EC-Earth3	r4i1p1f1	ssp370	tasmax	2020	2020	tasmax_day_EC-Earth3_ssp370_r4i1p1f1_gr_20200101-20201231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp370/r4i1p1f1/day/tasmax/gr/v20200425/tasmax_day_EC-Earth3_ssp370_r4i1p1f1_gr_20200101-20201231.nc	c5aac3ab05cef23559fb5dedb65d313c52c2963b2e9e5420a0da979f66098e8e	SHA256	133.19	eagle.alcf.anl.gov
EC-Earth3	r4i1p1f1	ssp370	tasmax	2021	2021	tasmax_day_EC-Earth3_ssp370_r4i1p1f1_gr_20210101-20211231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp370/r4i1p1f1/day/tasmax/gr/v20200425/tasmax_day_EC-Earth3_ssp370_r4i1p1f1_gr_20210101-20211231.nc	c5215238072788a17915d33c79661e8bf170ad281c1a89fbe257e0a709fcacb0	SHA256	132.92	eagle.alcf.anl.gov
EC-Earth3	r4i1p1f1	ssp370	tasmax	2022	2022	tasmax_day_EC-Earth3_ssp370_r4i1p1f1_gr_20220101-20221231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp370/r4i1p1f1/day/tasmax/gr/v20200425/tasmax_day_EC-Earth3_ssp370_r4i1p1f1_gr_20220101-20221231.nc	e31768ca981952b82e8582b5f24fd0b630b7fdbef0b986c367a20235adf8c79e	SHA256	132.85	eagle.alcf.anl.gov
EC-Earth3	r4i1p1f1	ssp370	tasmax	2023	2023	tasmax_day_EC-Earth3_ssp370_r4i1p1f1_gr_20230101-20231231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp370/r4i1p1f1/day/tasmax/gr/v20200425/tasmax_day_EC-Earth3_ssp370_r4i1p1f1_gr_20230101-20231231.nc	f4f4e5ca4edaeeef80b612666814f7719e793da51ba8c85b747adf3471034c9b	SHA256	132.93	eagle.alcf.anl.gov
EC-Earth3	r4i1p1f1	ssp370	tasmax	2024	2024	tasmax_day_EC-Earth3_ssp370_r4i1p1f1_gr_20240101-20241231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp370/r4i1p1f1/day/tasmax/gr/v20200425/tasmax_day_EC-Earth3_ssp370_r4i1p1f1_gr_20240101-20241231.nc	3b17f7b98fe47781b9d9677632ba58febeb9cf0bab627c52e791a8c600240bbe	SHA256	133.23	eagle.alcf.anl.gov
EC-Earth3	r4i1p1f1	ssp370	tasmax	2025	2025	tasmax_day_EC-Earth3_ssp370_r4i1p1f1_gr_20250101-20251231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp370/r4i1p1f1/day/tasmax/gr/v20200425/tasmax_day_EC-Earth3_ssp370_r4i1p1f1_gr_20250101-20251231.nc	085dd87a099f881d4e46f1549fdd07b37af8c8b4679860d17a2d94ff2e99a2b1	SHA256	132.85	eagle.alcf.anl.gov
EC-Earth3	r4i1p1f1	ssp370	tasmax	2026	2026	tasmax_day_EC-Earth3_ssp370_r4i1p1f1_gr_20260101-20261231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp370/r4i1p1f1/day/tasmax/gr/v20200425/tasmax_day_EC-Earth3_ssp370_r4i1p1f1_gr_20260101-20261231.nc	928f4a1aa84ad1c034d70469f93328f9a2e28b616dfeb343c605962a3144a19c	SHA256	132.77	eagle.alcf.anl.gov
EC-Earth3	r4i1p1f1	ssp370	tasmax	2027	2027	tasmax_day_EC-Earth3_ssp370_r4i1p1f1_gr_20270101-20271231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp370/r4i1p1f1/day/tasmax/gr/v20200425/tasmax_day_EC-Earth3_ssp370_r4i1p1f1_gr_20270101-20271231.nc	f13b6cf65136203182d443728f9399edbc85b15439b82931632331b80538de86	SHA256	132.76	eagle.alcf.anl.gov
EC-Earth3	r4i1p1f1	ssp370	tasmax	2028	2028	tasmax_day_EC-Earth3_ssp370_r4i1p1f1_gr_20280101-20281231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp370/r4i1p1f1/day/tasmax/gr/v20200425/tasmax_day_EC-Earth3_ssp370_r4i1p1f1_gr_20280101-20281231.nc	4b349531617535173df2e98d7f9111caa3bfa24df065ff62be6d7c0856cf29bc	SHA256	133.13	eagle.alcf.anl.gov
EC-Earth3	r4i1p1f1	ssp370	tasmax	2029	2029	tasmax_day_EC-Earth3_ssp370_r4i1p1f1_gr_20290101-20291231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp370/r4i1p1f1/day/tasmax/gr/v20200425/tasmax_day_EC-Earth3_ssp370_r4i1p1f1_gr_20290101-20291231.nc	8d6122fb371d1e2474c5086b5616b8ad8a58ca32dddefd9723fdf70afda63758	SHA256	132.88	eagle.alcf.anl.gov
EC-Earth3	r4i1p1f1	ssp370	tasmax	2030	2030	tasmax_day_EC-Earth3_ssp370_r4i1p1f1_gr_20300101-20301231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp370/r4i1p1f1/day/tasmax/gr/v20200425/tasmax_day_EC-Earth3_ssp370_r4i1p1f1_gr_20300101-20301231.nc	e9264bf70e66a35b2b9c778e2a356841d7f379dc7c7f266b9654a88a9ddf771f	SHA256	132.87	eagle.alcf.anl.gov
EC-Earth3	r4i1p1f1	ssp370	tasmax	2031	2031	tasmax_day_EC-Earth3_ssp370_r4i1p1f1_gr_20310101-20311231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp370/r4i1p1f1/day/tasmax/gr/v20200425/tasmax_day_EC-Earth3_ssp370_r4i1p1f1_gr_20310101-20311231.nc	0894973ae67809d628646594bdbdd20f5becf0ea0c75c9e13e5c91022c55e63f	SHA256	132.86	eagle.alcf.anl.gov
EC-Earth3	r4i1p1f1	ssp370	tasmax	2032	2032	tasmax_day_EC-Earth3_ssp370_r4i1p1f1_gr_20320101-20321231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp370/r4i1p1f1/day/tasmax/gr/v20200425/tasmax_day_EC-Earth3_ssp370_r4i1p1f1_gr_20320101-20321231.nc	8dfcbbfee20a133565998ca950adef194bae64aacdc718ab0614e37a3f1f8ff0	SHA256	133.19	eagle.alcf.anl.gov
EC-Earth3	r4i1p1f1	ssp370	tasmax	2033	2033	tasmax_day_EC-Earth3_ssp370_r4i1p1f1_gr_20330101-20331231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp370/r4i1p1f1/day/tasmax/gr/v20200425/tasmax_day_EC-Earth3_ssp370_r4i1p1f1_gr_20330101-20331231.nc	ec79e78b77f4255cea22f96c6927b053b2f1b463402a430ea91cd7496ae534d0	SHA256	132.83	eagle.alcf.anl.gov
EC-Earth3	r4i1p1f1	ssp370	tasmax	2034	2034	tasmax_day_EC-Earth3_ssp370_r4i1p1f1_gr_20340101-20341231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp370/r4i1p1f1/day/tasmax/gr/v20200425/tasmax_day_EC-Earth3_ssp370_r4i1p1f1_gr_20340101-20341231.nc	e466e64c56fcd92c0af6f4fdfac69c340aeec2c3a4bcc067a8e32adabd5f5fa0	SHA256	132.89	eagle.alcf.anl.gov
EC-Earth3	r4i1p1f1	ssp370	tasmax	2035	2035	tasmax_day_EC-Earth3_ssp370_r4i1p1f1_gr_20350101-20351231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp370/r4i1p1f1/day/tasmax/gr/v20200425/tasmax_day_EC-Earth3_ssp370_r4i1p1f1_gr_20350101-20351231.nc	152b569ab33637d243a7d12bc80def69b0bddf68b60d2d872e53aece9033ab3b	SHA256	132.96	eagle.alcf.anl.gov
EC-Earth3	r4i1p1f1	ssp370	tasmax	2036	2036	tasmax_day_EC-Earth3_ssp370_r4i1p1f1_gr_20360101-20361231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp370/r4i1p1f1/day/tasmax/gr/v20200425/tasmax_day_EC-Earth3_ssp370_r4i1p1f1_gr_20360101-20361231.nc	2034173655613e99175b1d4f0c38bb5090c2f1da3556220949a9731179c989d0	SHA256	133.22	eagle.alcf.anl.gov
EC-Earth3	r4i1p1f1	ssp370	tasmax	2037	2037	tasmax_day_EC-Earth3_ssp370_r4i1p1f1_gr_20370101-20371231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp370/r4i1p1f1/day/tasmax/gr/v20200425/tasmax_day_EC-Earth3_ssp370_r4i1p1f1_gr_20370101-20371231.nc	3226c6c341cc293b2f1cdce09329475af42c8cfba584730523d13d44aa1aff9d	SHA256	132.82	eagle.alcf.anl.gov
EC-Earth3	r4i1p1f1	ssp370	tasmax	2038	2038	tasmax_day_EC-Earth3_ssp370_r4i1p1f1_gr_20380101-20381231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp370/r4i1p1f1/day/tasmax/gr/v20200425/tasmax_day_EC-Earth3_ssp370_r4i1p1f1_gr_20380101-20381231.nc	d242d3b163c00ca6aada0ae033c72b19803a73fd51c9b8a7be59829d9c94a16b	SHA256	132.82	eagle.alcf.anl.gov
EC-Earth3	r4i1p1f1	ssp370	tasmax	2039	2039	tasmax_day_EC-Earth3_ssp370_r4i1p1f1_gr_20390101-20391231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp370/r4i1p1f1/day/tasmax/gr/v20200425/tasmax_day_EC-Earth3_ssp370_r4i1p1f1_gr_20390101-20391231.nc	3eeb7ce8fcccd92367bd0c0cd7a20489fbcf18f8f270174c7419b42da65589bc	SHA256	132.74	eagle.alcf.anl.gov
EC-Earth3	r4i1p1f1	ssp370	tasmax	2040	2040	tasmax_day_EC-Earth3_ssp370_r4i1p1f1_gr_20400101-20401231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp370/r4i1p1f1/day/tasmax/gr/v20200425/tasmax_day_EC-Earth3_ssp370_r4i1p1f1_gr_20400101-20401231.nc	548c46ca54759ab6130d1b7962d56f76d64bda3842dcf1b180f0dcf7d29cb86e	SHA256	133.29	eagle.alcf.anl.gov
EC-Earth3	r4i1p1f1	ssp370	tasmax	2041	2041	tasmax_day_EC-Earth3_ssp370_r4i1p1f1_gr_20410101-20411231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp370/r4i1p1f1/day/tasmax/gr/v20200425/tasmax_day_EC-Earth3_ssp370_r4i1p1f1_gr_20410101-20411231.nc	52678c4509217449a9037f950a12d991781998f75d555803df294cef9db4aafb	SHA256	132.73	eagle.alcf.anl.gov
EC-Earth3	r4i1p1f1	ssp370	tasmax	2042	2042	tasmax_day_EC-Earth3_ssp370_r4i1p1f1_gr_20420101-20421231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp370/r4i1p1f1/day/tasmax/gr/v20200425/tasmax_day_EC-Earth3_ssp370_r4i1p1f1_gr_20420101-20421231.nc	7626c28dcad2fba50f5416c04bbb233bd910be909e479d5d0ab4a7a9095dc9bb	SHA256	132.65	eagle.alcf.anl.gov
EC-Earth3	r4i1p1f1	ssp370	tasmax	2043	2043	tasmax_day_EC-Earth3_ssp370_r4i1p1f1_gr_20430101-20431231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp370/r4i1p1f1/day/tasmax/gr/v20200425/tasmax_day_EC-Earth3_ssp370_r4i1p1f1_gr_20430101-20431231.nc	b9ff60dddae1d189b1e093d1b554f2ec13a3efe88d6e46b5fa217b9490cc39a4	SHA256	132.71	eagle.alcf.anl.gov
EC-Earth3	r4i1p1f1	ssp370	tasmax	2044	2044	tasmax_day_EC-Earth3_ssp370_r4i1p1f1_gr_20440101-20441231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp370/r4i1p1f1/day/tasmax/gr/v20200425/tasmax_day_EC-Earth3_ssp370_r4i1p1f1_gr_20440101-20441231.nc	c264022cc39db2a5f847a00a419a7ccb2af05b39b126af9a9b8c98983f27f57d	SHA256	133.18	eagle.alcf.anl.gov
EC-Earth3	r4i1p1f1	ssp370	tasmax	2045	2045	tasmax_day_EC-Earth3_ssp370_r4i1p1f1_gr_20450101-20451231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp370/r4i1p1f1/day/tasmax/gr/v20200425/tasmax_day_EC-Earth3_ssp370_r4i1p1f1_gr_20450101-20451231.nc	822d0baf2bb08222660d6c2e187179aed934532b8e50fca78824069e82ebef35	SHA256	132.8	eagle.alcf.anl.gov
EC-Earth3	r4i1p1f1	ssp370	tasmax	2046	2046	tasmax_day_EC-Earth3_ssp370_r4i1p1f1_gr_20460101-20461231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp370/r4i1p1f1/day/tasmax/gr/v20200425/tasmax_day_EC-Earth3_ssp370_r4i1p1f1_gr_20460101-20461231.nc	b78259c127b491ca24a77057fbcdf345b278bba806c95009444c51d2834ac0b2	SHA256	132.79	eagle.alcf.anl.gov
EC-Earth3	r4i1p1f1	ssp370	tasmax	2047	2047	tasmax_day_EC-Earth3_ssp370_r4i1p1f1_gr_20470101-20471231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp370/r4i1p1f1/day/tasmax/gr/v20200425/tasmax_day_EC-Earth3_ssp370_r4i1p1f1_gr_20470101-20471231.nc	b93195376d76cb053292fca16c0804ab41011f4b0793363f9cf57bd8f7d5e0d3	SHA256	132.7	eagle.alcf.anl.gov
EC-Earth3	r4i1p1f1	ssp370	tasmax	2048	2048	tasmax_day_EC-Earth3_ssp370_r4i1p1f1_gr_20480101-20481231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp370/r4i1p1f1/day/tasmax/gr/v20200425/tasmax_day_EC-Earth3_ssp370_r4i1p1f1_gr_20480101-20481231.nc	47d1b728d02ca939c21dfb2ba2dd286c384c3ba9f7f5033c043aa4daa878be41	SHA256	133.2	eagle.alcf.anl.gov
EC-Earth3	r4i1p1f1	ssp370	tasmax	2049	2049	tasmax_day_EC-Earth3_ssp370_r4i1p1f1_gr_20490101-20491231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp370/r4i1p1f1/day/tasmax/gr/v20200425/tasmax_day_EC-Earth3_ssp370_r4i1p1f1_gr_20490101-20491231.nc	8495236bd48060b94b4d95d7689542647db142a9c3cdf95577bea466edd3d6c0	SHA256	132.9	eagle.alcf.anl.gov
EC-Earth3	r4i1p1f1	ssp370	tasmax	2050	2050	tasmax_day_EC-Earth3_ssp370_r4i1p1f1_gr_20500101-20501231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp370/r4i1p1f1/day/tasmax/gr/v20200425/tasmax_day_EC-Earth3_ssp370_r4i1p1f1_gr_20500101-20501231.nc	071f2a98502ebfbc1999d26aa9b6da122e57efd2feec2b14d787941733a5c52b	SHA256	132.75	eagle.alcf.anl.gov
EC-Earth3	r4i1p1f1	ssp370	tasmax	2051	2051	tasmax_day_EC-Earth3_ssp370_r4i1p1f1_gr_20510101-20511231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp370/r4i1p1f1/day/tasmax/gr/v20200425/tasmax_day_EC-Earth3_ssp370_r4i1p1f1_gr_20510101-20511231.nc	79939a19abe9c81c86865856e99c3eb8589154380f255cf2ff5bedb0427d7a6b	SHA256	132.72	eagle.alcf.anl.gov
