source_id	variant_label	experiment_id	variable_id	file_name	https_url	checksum	checksum_type	file_size_mb	data_node
EC-Earth3	r4i1p1f1	ssp370	va	va_day_EC-Earth3_ssp370_r4i1p1f1_gr_20340101-20341231.nc	https://esgf-node.ornl.gov/thredds/fileServer/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp370/r4i1p1f1/day/va/gr/v20200425/va_day_EC-Earth3_ssp370_r4i1p1f1_gr_20340101-20341231.nc	9faf39a25c00fd97b776047325a0d74cc0e24eff09c566a41f119cecd906fa23	SHA256	1353.58	esgf-node.ornl.gov
EC-Earth3	r4i1p1f1	ssp370	va	va_day_EC-Earth3_ssp370_r4i1p1f1_gr_20350101-20351231.nc	https://esgf-node.ornl.gov/thredds/fileServer/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp370/r4i1p1f1/day/va/gr/v20200425/va_day_EC-Earth3_ssp370_r4i1p1f1_gr_20350101-20351231.nc	bfb79b9b44ff5503fe9eb9cfb24f954ebf3f05cec37e56484b724bdd7ce291da	SHA256	1353.49	esgf-node.ornl.gov
EC-Earth3	r4i1p1f1	ssp370	va	va_day_EC-Earth3_ssp370_r4i1p1f1_gr_20360101-20361231.nc	https://esgf-node.ornl.gov/thredds/fileServer/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp370/r4i1p1f1/day/va/gr/v20200425/va_day_EC-Earth3_ssp370_r4i1p1f1_gr_20360101-20361231.nc	a74009293eb74b64e40017860e99a6da0ff9d9aec2ce630e51cade01153ddac0	SHA256	1357.2	esgf-node.ornl.gov
EC-Earth3	r4i1p1f1	ssp370	va	va_day_EC-Earth3_ssp370_r4i1p1f1_gr_20370101-20371231.nc	https://esgf-node.ornl.gov/thredds/fileServer/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp370/r4i1p1f1/day/va/gr/v20200425/va_day_EC-Earth3_ssp370_r4i1p1f1_gr_20370101-20371231.nc	0441740f866b9adce76669136f2794bc8631463e82a68c5b4b7779d295bda56a	SHA256	1353.68	esgf-node.ornl.gov
EC-Earth3	r4i1p1f1	ssp370	va	va_day_EC-Earth3_ssp370_r4i1p1f1_gr_20380101-20381231.nc	https://esgf-node.ornl.gov/thredds/fileServer/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp370/r4i1p1f1/day/va/gr/v20200425/va_day_EC-Earth3_ssp370_r4i1p1f1_gr_20380101-20381231.nc	085d251b2588aa81c0f2a6290b832d84285e7b2e6166c93f3cbe4140d327531a	SHA256	1353.57	esgf-node.ornl.gov
EC-Earth3	r4i1p1f1	ssp370	va	va_day_EC-Earth3_ssp370_r4i1p1f1_gr_20390101-20391231.nc	https://esgf-node.ornl.gov/thredds/fileServer/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp370/r4i1p1f1/day/va/gr/v20200425/va_day_EC-Earth3_ssp370_r4i1p1f1_gr_20390101-20391231.nc	c98a4cb9a4a32fb143ab93ecb890508ce9d78f862199b70d7ff6605ee4883a61	SHA256	1353.57	esgf-node.ornl.gov
EC-Earth3	r4i1p1f1	ssp370	va	va_day_EC-Earth3_ssp370_r4i1p1f1_gr_20400101-20401231.nc	https://esgf-node.ornl.gov/thredds/fileServer/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp370/r4i1p1f1/day/va/gr/v20200425/va_day_EC-Earth3_ssp370_r4i1p1f1_gr_20400101-20401231.nc	b0bc8f2cf980b4e3661668f64a57557051efff0079ce0e786cb9fa5f8dae22b1	SHA256	1357.37	esgf-node.ornl.gov
EC-Earth3	r4i1p1f1	ssp370	va	va_day_EC-Earth3_ssp370_r4i1p1f1_gr_20410101-20411231.nc	https://esgf-node.ornl.gov/thredds/fileServer/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp370/r4i1p1f1/day/va/gr/v20200425/va_day_EC-Earth3_ssp370_r4i1p1f1_gr_20410101-20411231.nc	6aabfe014bcaab14df9e5030bcf36e7c86c0678bb79f0b5649c5a46da92bd949	SHA256	1353.45	esgf-node.ornl.gov
EC-Earth3	r4i1p1f1	ssp370	va	va_day_EC-Earth3_ssp370_r4i1p1f1_gr_20420101-20421231.nc	https://esgf-node.ornl.gov/thredds/fileServer/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp370/r4i1p1f1/day/va/gr/v20200425/va_day_EC-Earth3_ssp370_r4i1p1f1_gr_20420101-20421231.nc	bbbd4aa1bd8676544b84e43f6bedc99156c2a23c5116753ac3175e37d48e22a8	SHA256	1353.67	esgf-node.ornl.gov
EC-Earth3	r4i1p1f1	ssp370	va	va_day_EC-Earth3_ssp370_r4i1p1f1_gr_20430101-20431231.nc	https://esgf-node.ornl.gov/thredds/fileServer/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp370/r4i1p1f1/day/va/gr/v20200425/va_day_EC-Earth3_ssp370_r4i1p1f1_gr_20430101-20431231.nc	932907880997883a54049475921c83ebcfeee267fe01a4419defc81a582366cc	SHA256	1353.43	esgf-node.ornl.gov
EC-Earth3	r4i1p1f1	ssp370	va	va_day_EC-Earth3_ssp370_r4i1p1f1_gr_20440101-20441231.nc	https://esgf-node.ornl.gov/thredds/fileServer/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp370/r4i1p1f1/day/va/gr/v20200425/va_day_EC-Earth3_ssp370_r4i1p1f1_gr_20440101-20441231.nc	c94ac69bc3933b654c1b74f6b25c1038637a205a3f2cd5316a8a1c67669c54ec	SHA256	1357.16	esgf-node.ornl.gov
EC-Earth3	r4i1p1f1	ssp370	va	va_day_EC-Earth3_ssp370_r4i1p1f1_gr_20450101-20451231.nc	https://esgf-node.ornl.gov/thredds/fileServer/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp370/r4i1p1f1/day/va/gr/v20200425/va_day_EC-Earth3_ssp370_r4i1p1f1_gr_20450101-20451231.nc	015bfd24be82a553ea82381d004eab191ea0474d604021d9efc6801ceaa26301	SHA256	1353.42	esgf-node.ornl.gov
EC-Earth3	r4i1p1f1	ssp370	va	va_day_EC-Earth3_ssp370_r4i1p1f1_gr_20460101-20461231.nc	https://esgf-node.ornl.gov/thredds/fileServer/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp370/r4i1p1f1/day/va/gr/v20200425/va_day_EC-Earth3_ssp370_r4i1p1f1_gr_20460101-20461231.nc	0be1b47434f36f84fb511135f74b147441f7e8bfa434baa91aaab12b2941014d	SHA256	1353.91	esgf-node.ornl.gov
EC-Earth3	r4i1p1f1	ssp370	va	va_day_EC-Earth3_ssp370_r4i1p1f1_gr_20470101-20471231.nc	https://esgf-node.ornl.gov/thredds/fileServer/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp370/r4i1p1f1/day/va/gr/v20200425/va_day_EC-Earth3_ssp370_r4i1p1f1_gr_20470101-20471231.nc	7386f27986a0520412e05167d0729dbdb72a7e1b193e7d01badd058be3be9935	SHA256	1353.65	esgf-node.ornl.gov
EC-Earth3	r4i1p1f1	ssp370	va	va_day_EC-Earth3_ssp370_r4i1p1f1_gr_20480101-20481231.nc	https://esgf-node.ornl.gov/thredds/fileServer/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp370/r4i1p1f1/day/va/gr/v20200425/va_day_EC-Earth3_ssp370_r4i1p1f1_gr_20480101-20481231.nc	7fe9baa4787ba4ab4b3c43a767dc930bdc674fe787e249d36d9614530885bec1	SHA256	1357.36	esgf-node.ornl.gov
EC-Earth3	r4i1p1f1	ssp370	va	va_day_EC-Earth3_ssp370_r4i1p1f1_gr_20490101-20491231.nc	https://esgf-node.ornl.gov/thredds/fileServer/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp370/r4i1p1f1/day/va/gr/v20200425/va_day_EC-Earth3_ssp370_r4i1p1f1_gr_20490101-20491231.nc	a543f780ab1450cc278d66a3f073b1957859b3bfa9531a9122312f70c18d5a1c	SHA256	1353.61	esgf-node.ornl.gov
EC-Earth3	r4i1p1f1	ssp370	va	va_day_EC-Earth3_ssp370_r4i1p1f1_gr_20500101-20501231.nc	https://esgf-node.ornl.gov/thredds/fileServer/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp370/r4i1p1f1/day/va/gr/v20200425/va_day_EC-Earth3_ssp370_r4i1p1f1_gr_20500101-20501231.nc	b92779bb3e0d15585d6f613d13cd80e6f284c4401312fae82cf25841b19962b3	SHA256	1353.55	esgf-node.ornl.gov
EC-Earth3	r4i1p1f1	ssp370	va	va_day_EC-Earth3_ssp370_r4i1p1f1_gr_20510101-20511231.nc	https://esgf-node.ornl.gov/thredds/fileServer/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp370/r4i1p1f1/day/va/gr/v20200425/va_day_EC-Earth3_ssp370_r4i1p1f1_gr_20510101-20511231.nc	6b2a6e1bb52fc7453f3ca8fda8ce91e418ad745e3b371112e1346be0625d005a	SHA256	1353.45	esgf-node.ornl.gov
EC-Earth3	r4i1p1f1	ssp370	va	va_day_EC-Earth3_ssp370_r4i1p1f1_gr_20520101-20521231.nc	https://esgf-node.ornl.gov/thredds/fileServer/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp370/r4i1p1f1/day/va/gr/v20200425/va_day_EC-Earth3_ssp370_r4i1p1f1_gr_20520101-20521231.nc	c74ef1a0270adf57b9050e00572d35a7e5f382d2dcd19b9e3cc14a58b6ab8a85	SHA256	1357.35	esgf-node.ornl.gov
EC-Earth3	r4i1p1f1	ssp370	va	va_day_EC-Earth3_ssp370_r4i1p1f1_gr_20530101-20531231.nc	https://esgf-node.ornl.gov/thredds/fileServer/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp370/r4i1p1f1/day/va/gr/v20200425/va_day_EC-Earth3_ssp370_r4i1p1f1_gr_20530101-20531231.nc	45debf8de2be45fe55eb205df96b44ccd818cf0869e882e0afa17b7a2446a7a2	SHA256	1353.7	esgf-node.ornl.gov
EC-Earth3	r4i1p1f1	ssp370	va	va_day_EC-Earth3_ssp370_r4i1p1f1_gr_20540101-20541231.nc	https://esgf-node.ornl.gov/thredds/fileServer/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp370/r4i1p1f1/day/va/gr/v20200425/va_day_EC-Earth3_ssp370_r4i1p1f1_gr_20540101-20541231.nc	73f96ea9b463d1bffade9c2a82fb684a97cab29de665276156a736ed0ff918a0	SHA256	1353.5	esgf-node.ornl.gov
EC-Earth3	r4i1p1f1	ssp370	va	va_day_EC-Earth3_ssp370_r4i1p1f1_gr_20550101-20551231.nc	https://esgf-node.ornl.gov/thredds/fileServer/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp370/r4i1p1f1/day/va/gr/v20200425/va_day_EC-Earth3_ssp370_r4i1p1f1_gr_20550101-20551231.nc	58edf1ca4c4187084ff3be8650b3b8c309b345df117a9a590b259d9402c1569d	SHA256	1353.54	esgf-node.ornl.gov
EC-Earth3	r4i1p1f1	ssp370	va	va_day_EC-Earth3_ssp370_r4i1p1f1_gr_20560101-20561231.nc	https://esgf-node.ornl.gov/thredds/fileServer/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp370/r4i1p1f1/day/va/gr/v20200425/va_day_EC-Earth3_ssp370_r4i1p1f1_gr_20560101-20561231.nc	e0e10f82c360883461943de09e6f5880499ba3582b40973226e3e044d86c2255	SHA256	1357.54	esgf-node.ornl.gov
EC-Earth3	r4i1p1f1	ssp370	va	va_day_EC-Earth3_ssp370_r4i1p1f1_gr_20570101-20571231.nc	https://esgf-node.ornl.gov/thredds/fileServer/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp370/r4i1p1f1/day/va/gr/v20200425/va_day_EC-Earth3_ssp370_r4i1p1f1_gr_20570101-20571231.nc	dc5777bb8d0b52ee8d065046ba8f67f91473d13a3516ef61cb9cf6faab4b4a84	SHA256	1353.39	esgf-node.ornl.gov
EC-Earth3	r4i1p1f1	ssp370	va	va_day_EC-Earth3_ssp370_r4i1p1f1_gr_20580101-20581231.nc	https://esgf-node.ornl.gov/thredds/fileServer/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp370/r4i1p1f1/day/va/gr/v20200425/va_day_EC-Earth3_ssp370_r4i1p1f1_gr_20580101-20581231.nc	a0afa43d2c4f9cfb97e00d6e26a8d23ea1ee1880a35538b507b6db882f8f73ee	SHA256	1353.71	esgf-node.ornl.gov
EC-Earth3	r4i1p1f1	ssp370	va	va_day_EC-Earth3_ssp370_r4i1p1f1_gr_20590101-20591231.nc	https://esgf-node.ornl.gov/thredds/fileServer/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp370/r4i1p1f1/day/va/gr/v20200425/va_day_EC-Earth3_ssp370_r4i1p1f1_gr_20590101-20591231.nc	010a6a674857ced530494c06a131842856fcf8d8058b1be910a6b27a6e484426	SHA256	1353.57	esgf-node.ornl.gov
EC-Earth3	r4i1p1f1	ssp370	va	va_day_EC-Earth3_ssp370_r4i1p1f1_gr_20600101-20601231.nc	https://esgf-node.ornl.gov/thredds/fileServer/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp370/r4i1p1f1/day/va/gr/v20200425/va_day_EC-Earth3_ssp370_r4i1p1f1_gr_20600101-20601231.nc	c2cf83fe2bb26d89b1e84bc1feccc9ed9b27a607344a09274f85492df1c76d11	SHA256	1357.08	esgf-node.ornl.gov
EC-Earth3	r4i1p1f1	ssp370	va	va_day_EC-Earth3_ssp370_r4i1p1f1_gr_20610101-20611231.nc	https://esgf-node.ornl.gov/thredds/fileServer/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp370/r4i1p1f1/day/va/gr/v20200425/va_day_EC-Earth3_ssp370_r4i1p1f1_gr_20610101-20611231.nc	a925091ddf3bf39099c436fe8e5664f7b675cfe7cb51d6cef6a524086463ecc8	SHA256	1353.52	esgf-node.ornl.gov
EC-Earth3	r4i1p1f1	ssp370	va	va_day_EC-Earth3_ssp370_r4i1p1f1_gr_20620101-20621231.nc	https://esgf-node.ornl.gov/thredds/fileServer/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp370/r4i1p1f1/day/va/gr/v20200425/va_day_EC-Earth3_ssp370_r4i1p1f1_gr_20620101-20621231.nc	3dc4efb40359bc5958038100233e5a2ceef7bbe99287693569bdb4e9955320e2	SHA256	1353.66	esgf-node.ornl.gov
EC-Earth3	r4i1p1f1	ssp370	va	va_day_EC-Earth3_ssp370_r4i1p1f1_gr_20630101-20631231.nc	https://esgf-node.ornl.gov/thredds/fileServer/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp370/r4i1p1f1/day/va/gr/v20200425/va_day_EC-Earth3_ssp370_r4i1p1f1_gr_20630101-20631231.nc	c8ab443e20ec48f88af59eeddc3a185108e6570ac735113a68ff5f47f596a6c0	SHA256	1353.7	esgf-node.ornl.gov
EC-Earth3	r4i1p1f1	ssp370	va	va_day_EC-Earth3_ssp370_r4i1p1f1_gr_20640101-20641231.nc	https://esgf-node.ornl.gov/thredds/fileServer/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp370/r4i1p1f1/day/va/gr/v20200425/va_day_EC-Earth3_ssp370_r4i1p1f1_gr_20640101-20641231.nc	61906f033cb9a2f89876f85cb8186dd39995bb161b1d7fc46fba04e4eaef1096	SHA256	1357.26	esgf-node.ornl.gov
EC-Earth3	r4i1p1f1	ssp370	va	va_day_EC-Earth3_ssp370_r4i1p1f1_gr_20650101-20651231.nc	https://esgf-node.ornl.gov/thredds/fileServer/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp370/r4i1p1f1/day/va/gr/v20200425/va_day_EC-Earth3_ssp370_r4i1p1f1_gr_20650101-20651231.nc	de89aa4dbd5ce9b6aeef893548343db389468423ac93a75bcc4bef55fe121fbb	SHA256	1353.71	esgf-node.ornl.gov
EC-Earth3	r4i1p1f1	ssp370	va	va_day_EC-Earth3_ssp370_r4i1p1f1_gr_20660101-20661231.nc	https://esgf-node.ornl.gov/thredds/fileServer/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp370/r4i1p1f1/day/va/gr/v20200425/va_day_EC-Earth3_ssp370_r4i1p1f1_gr_20660101-20661231.nc	69bd5f9530aa30af8900b1e749d606faadd6fd9be5e207c619828014f192d797	SHA256	1353.54	esgf-node.ornl.gov
EC-Earth3	r4i1p1f1	ssp370	va	va_day_EC-Earth3_ssp370_r4i1p1f1_gr_20670101-20671231.nc	https://esgf-node.ornl.gov/thredds/fileServer/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp370/r4i1p1f1/day/va/gr/v20200425/va_day_EC-Earth3_ssp370_r4i1p1f1_gr_20670101-20671231.nc	2180d8750d8078f0e73ec59b7bfc35e16e73dfe3f61bdee525596a4310c5aa1a	SHA256	1353.8	esgf-node.ornl.gov
EC-Earth3	r4i1p1f1	ssp370	va	va_day_EC-Earth3_ssp370_r4i1p1f1_gr_20680101-20681231.nc	https://esgf-node.ornl.gov/thredds/fileServer/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp370/r4i1p1f1/day/va/gr/v20200425/va_day_EC-Earth3_ssp370_r4i1p1f1_gr_20680101-20681231.nc	d9c0008e574a88de685289036da31fcba4daf532e09a5ff8041d6b8f589bf09e	SHA256	1357.22	esgf-node.ornl.gov
EC-Earth3	r4i1p1f1	ssp370	va	va_day_EC-Earth3_ssp370_r4i1p1f1_gr_20690101-20691231.nc	https://esgf-node.ornl.gov/thredds/fileServer/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp370/r4i1p1f1/day/va/gr/v20200425/va_day_EC-Earth3_ssp370_r4i1p1f1_gr_20690101-20691231.nc	e69e439400ac868f4b64346f8e6c83527da869f6a11222340c7f69da7fa72546	SHA256	1353.52	esgf-node.ornl.gov
EC-Earth3	r4i1p1f1	ssp370	va	va_day_EC-Earth3_ssp370_r4i1p1f1_gr_20700101-20701231.nc	https://esgf-node.ornl.gov/thredds/fileServer/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp370/r4i1p1f1/day/va/gr/v20200425/va_day_EC-Earth3_ssp370_r4i1p1f1_gr_20700101-20701231.nc	c3f4365fc3513b805d886b17f5d6b3e6c401511ff6a1dd02389dd07b4a8281f1	SHA256	1353.55	esgf-node.ornl.gov
EC-Earth3	r4i1p1f1	ssp370	va	va_day_EC-Earth3_ssp370_r4i1p1f1_gr_20710101-20711231.nc	https://esgf-node.ornl.gov/thredds/fileServer/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp370/r4i1p1f1/day/va/gr/v20200425/va_day_EC-Earth3_ssp370_r4i1p1f1_gr_20710101-20711231.nc	febef551d23a46c3082fa9fb4389dc92c1dd68b3edb7a4026ddeafe4135956da	SHA256	1353.73	esgf-node.ornl.gov
EC-Earth3	r4i1p1f1	ssp370	va	va_day_EC-Earth3_ssp370_r4i1p1f1_gr_20720101-20721231.nc	https://esgf-node.ornl.gov/thredds/fileServer/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp370/r4i1p1f1/day/va/gr/v20200425/va_day_EC-Earth3_ssp370_r4i1p1f1_gr_20720101-20721231.nc	995f1dd446fe233dfc1ded25a420fe2227f1f811b8f6cc88b90f68f74518f1c5	SHA256	1357.47	esgf-node.ornl.gov
EC-Earth3	r4i1p1f1	ssp370	va	va_day_EC-Earth3_ssp370_r4i1p1f1_gr_20730101-20731231.nc	https://esgf-node.ornl.gov/thredds/fileServer/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp370/r4i1p1f1/day/va/gr/v20200425/va_day_EC-Earth3_ssp370_r4i1p1f1_gr_20730101-20731231.nc	4ccfc7e2683c1861723dea720a4ae3369a0cff1444d4d7b9140fbbb16a9e9948	SHA256	1353.5	esgf-node.ornl.gov
EC-Earth3	r4i1p1f1	ssp370	va	va_day_EC-Earth3_ssp370_r4i1p1f1_gr_20740101-20741231.nc	https://esgf-node.ornl.gov/thredds/fileServer/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp370/r4i1p1f1/day/va/gr/v20200425/va_day_EC-Earth3_ssp370_r4i1p1f1_gr_20740101-20741231.nc	1f7f9c22a72ab8daf7b65fc8e07c8bf61733db099dd0681036594e91d79f25d8	SHA256	1353.65	esgf-node.ornl.gov
EC-Earth3	r4i1p1f1	ssp370	va	va_day_EC-Earth3_ssp370_r4i1p1f1_gr_20750101-20751231.nc	https://esgf-node.ornl.gov/thredds/fileServer/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp370/r4i1p1f1/day/va/gr/v20200425/va_day_EC-Earth3_ssp370_r4i1p1f1_gr_20750101-20751231.nc	055091f4d3bdf88e8dacc0d4beb8e8e73278c7370a22b3827a6643bbdfe63f37	SHA256	1353.82	esgf-node.ornl.gov
EC-Earth3	r4i1p1f1	ssp370	va	va_day_EC-Earth3_ssp370_r4i1p1f1_gr_20760101-20761231.nc	https://esgf-node.ornl.gov/thredds/fileServer/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp370/r4i1p1f1/day/va/gr/v20200425/va_day_EC-Earth3_ssp370_r4i1p1f1_gr_20760101-20761231.nc	b6bbce0136bf1792f847b8499b6d9062234e95a8bd9ba69cf13f394ff126458b	SHA256	1357.36	esgf-node.ornl.gov
EC-Earth3	r4i1p1f1	ssp370	va	va_day_EC-Earth3_ssp370_r4i1p1f1_gr_20770101-20771231.nc	https://esgf-node.ornl.gov/thredds/fileServer/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp370/r4i1p1f1/day/va/gr/v20200425/va_day_EC-Earth3_ssp370_r4i1p1f1_gr_20770101-20771231.nc	554a21c70d3bfc0c8aa1a122cee9368686dd22a3104e82f150b7fcc9df115d8f	SHA256	1353.65	esgf-node.ornl.gov
EC-Earth3	r4i1p1f1	ssp370	va	va_day_EC-Earth3_ssp370_r4i1p1f1_gr_20780101-20781231.nc	https://esgf-node.ornl.gov/thredds/fileServer/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp370/r4i1p1f1/day/va/gr/v20200425/va_day_EC-Earth3_ssp370_r4i1p1f1_gr_20780101-20781231.nc	f692442d934f09f86d7f5e662c182b28100f3fe7e9e5fe3a7353ba363898e410	SHA256	1353.59	esgf-node.ornl.gov
EC-Earth3	r4i1p1f1	ssp370	va	va_day_EC-Earth3_ssp370_r4i1p1f1_gr_20790101-20791231.nc	https://esgf-node.ornl.gov/thredds/fileServer/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp370/r4i1p1f1/day/va/gr/v20200425/va_day_EC-Earth3_ssp370_r4i1p1f1_gr_20790101-20791231.nc	11d750baee43cf4dc92ceef2ad41a7559f3150d2e5a0756bbd50ceca2a6cb6a6	SHA256	1353.69	esgf-node.ornl.gov
EC-Earth3	r4i1p1f1	ssp370	va	va_day_EC-Earth3_ssp370_r4i1p1f1_gr_20800101-20801231.nc	https://esgf-node.ornl.gov/thredds/fileServer/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp370/r4i1p1f1/day/va/gr/v20200425/va_day_EC-Earth3_ssp370_r4i1p1f1_gr_20800101-20801231.nc	143b63fd599123ac2bfd9ef03a46e8560020321b71a84a44184cefe6df88d6c2	SHA256	1357.16	esgf-node.ornl.gov
EC-Earth3	r4i1p1f1	ssp370	va	va_day_EC-Earth3_ssp370_r4i1p1f1_gr_20810101-20811231.nc	https://esgf-node.ornl.gov/thredds/fileServer/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp370/r4i1p1f1/day/va/gr/v20200425/va_day_EC-Earth3_ssp370_r4i1p1f1_gr_20810101-20811231.nc	051bd5eef2b1f78af5a2efad3011b35ea32715d333f265f26feba2a659242f3f	SHA256	1353.79	esgf-node.ornl.gov
EC-Earth3	r4i1p1f1	ssp370	va	va_day_EC-Earth3_ssp370_r4i1p1f1_gr_20820101-20821231.nc	https://esgf-node.ornl.gov/thredds/fileServer/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp370/r4i1p1f1/day/va/gr/v20200425/va_day_EC-Earth3_ssp370_r4i1p1f1_gr_20820101-20821231.nc	953e12e0bf1786c881e16cc22f359ecda8f16b6e2253ef5b0e5cccfc3ccb42be	SHA256	1353.56	esgf-node.ornl.gov
EC-Earth3	r4i1p1f1	ssp370	va	va_day_EC-Earth3_ssp370_r4i1p1f1_gr_20830101-20831231.nc	https://esgf-node.ornl.gov/thredds/fileServer/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp370/r4i1p1f1/day/va/gr/v20200425/va_day_EC-Earth3_ssp370_r4i1p1f1_gr_20830101-20831231.nc	908811d05e0eb940e981c96a16d3ef1bb9c475ac1bf780f3a4312b4fc7657a07	SHA256	1353.63	esgf-node.ornl.gov
EC-Earth3	r4i1p1f1	ssp370	va	va_day_EC-Earth3_ssp370_r4i1p1f1_gr_20840101-20841231.nc	https://esgf-node.ornl.gov/thredds/fileServer/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp370/r4i1p1f1/day/va/gr/v20200425/va_day_EC-Earth3_ssp370_r4i1p1f1_gr_20840101-20841231.nc	a6fb3f78c4037252d91f5b337bccbc0e5e4a09e2e766af97cc90831c727a5d10	SHA256	1357.4	esgf-node.ornl.gov
EC-Earth3	r4i1p1f1	ssp370	va	va_day_EC-Earth3_ssp370_r4i1p1f1_gr_20850101-20851231.nc	https://esgf-node.ornl.gov/thredds/fileServer/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp370/r4i1p1f1/day/va/gr/v20200425/va_day_EC-Earth3_ssp370_r4i1p1f1_gr_20850101-20851231.nc	398bb93c13544ba4492a60db5eb0bc8d062b4d8cc6cee35a65e0948119e3fe6b	SHA256	1353.65	esgf-node.ornl.gov
EC-Earth3	r4i1p1f1	ssp370	va	va_day_EC-Earth3_ssp370_r4i1p1f1_gr_20860101-20861231.nc	https://esgf-node.ornl.gov/thredds/fileServer/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp370/r4i1p1f1/day/va/gr/v20200425/va_day_EC-Earth3_ssp370_r4i1p1f1_gr_20860101-20861231.nc	55f5edafa823c71d778523b19125132a38a1e05239b32fe0e9836d8d57e12453	SHA256	1353.64	esgf-node.ornl.gov
