source_id,variant_label,experiment_id,ua,va,ta,hur,hus,zg,psl,score,complete
MPI-ESM1-2-LR,r27i1p1f1,ssp585,True,True,True,True,True,True,True,7,True
MPI-ESM1-2-LR,r28i1p1f1,historical,True,True,True,True,True,True,True,7,True
MPI-ESM1-2-LR,r28i1p1f1,ssp126,True,True,True,True,True,True,True,7,True
MPI-ESM1-2-LR,r28i1p1f1,ssp245,True,True,True,True,True,True,True,7,True
MPI-ESM1-2-LR,r28i1p1f1,ssp370,True,True,True,True,True,True,True,7,True
MPI-ESM1-2-LR,r28i1p1f1,ssp585,True,True,True,True,True,True,True,7,True
MPI-ESM1-2-LR,r29i1p1f1,historical,True,True,True,True,True,True,True,7,True
MPI-ESM1-2-LR,r29i1p1f1,ssp126,True,True,True,True,True,True,True,7,True
MPI-ESM1-2-LR,r29i1p1f1,ssp245,True,True,True,True,True,True,True,7,True
MPI-ESM1-2-LR,r29i1p1f1,ssp370,True,True,True,True,True,True,True,7,True
MPI-ESM1-2-LR,r29i1p1f1,ssp585,True,True,True,True,True,True,True,7,True
MPI-ESM1-2-LR,r2i1p1f1,historical,True,True,True,True,True,True,True,7,True
MPI-ESM1-2-LR,r2i1p1f1,ssp126,True,True,True,True,True,True,True,7,True
MPI-ESM1-2-LR,r2i1p1f1,ssp245,True,True,True,True,True,True,True,7,True
MPI-ESM1-2-LR,r2i1p1f1,ssp370,True,True,True,True,True,True,True,7,True
MPI-ESM1-2-LR,r2i1p1f1,ssp585,True,True,True,True,True,True,True,7,True
MPI-ESM1-2-LR,r30i1p1f1,historical,True,True,True,True,True,True,True,7,True
MPI-ESM1-2-LR,r30i1p1f1,ssp126,True,True,True,True,True,True,True,7,True
MPI-ESM1-2-LR,r30i1p1f1,ssp245,True,True,True,True,True,True,True,7,True
MPI-ESM1-2-LR,r30i1p1f1,ssp370,True,True,True,True,True,True,True,7,True
MPI-ESM1-2-LR,r30i1p1f1,ssp585,True,True,True,True,True,True,True,7,True
MPI-ESM1-2-LR,r31i1p1f1,historical,True,True,True,True,True,True,True,7,True
MPI-ESM1-2-LR,r31i1p1f1,ssp126,True,True,True,False,True,True,True,6,False
MPI-ESM1-2-LR,r31i1p1f1,ssp245,True,True,True,True,True,True,True,7,True
MPI-ESM1-2-LR,r31i1p1f1,ssp370,True,True,True,True,True,True,False,6,False
MPI-ESM1-2-LR,r31i1p1f1,ssp585,True,True,True,True,True,True,True,7,True
MPI-ESM1-2-LR,r32i1p1f1,historical,True,True,True,True,True,True,True,7,True
MPI-ESM1-2-LR,r32i1p1f1,ssp126,True,True,True,True,True,False,True,6,False
MPI-ESM1-2-LR,r32i1p1f1,ssp245,True,True,True,True,True,True,True,7,True
MPI-ESM1-2-LR,r32i1p1f1,ssp370,True,True,True,True,True,True,True,7,True
MPI-ESM1-2-LR,r32i1p1f1,ssp585,True,True,True,True,True,True,True,7,True
MPI-ESM1-2-LR,r33i1p1f1,historical,True,True,True,True,True,True,True,7,True
MPI-ESM1-2-LR,r33i1p1f1,ssp126,True,True,True,True,True,False,True,6,False
MPI-ESM1-2-LR,r33i1p1f1,ssp245,True,True,True,True,True,True,True,7,True
MPI-ESM1-2-LR,r33i1p1f1,ssp370,True,True,True,True,True,True,True,7,True
MPI-ESM1-2-LR,r33i1p1f1,ssp585,True,True,True,True,True,True,True,7,True
MPI-ESM1-2-LR,r34i1p1f1,historical,True,True,True,True,True,True,True,7,True
MPI-ESM1-2-LR,r34i1p1f1,ssp126,True,True,True,True,True,True,True,7,True
MPI-ESM1-2-LR,r34i1p1f1,ssp245,True,True,True,True,True,True,True,7,True
MPI-ESM1-2-LR,r34i1p1f1,ssp370,True,True,True,True,True,True,True,7,True
MPI-ESM1-2-LR,r34i1p1f1,ssp585,True,True,True,True,True,True,True,7,True
MPI-ESM1-2-LR,r35i1p1f1,historical,True,True,True,True,True,True,True,7,True
MPI-ESM1-2-LR,r35i1p1f1,ssp126,True,True,True,True,False,True,True,6,False
MPI-ESM1-2-LR,r35i1p1f1,ssp245,True,True,True,True,True,True,True,7,True
MPI-ESM1-2-LR,r35i1p1f1,ssp370,True,True,True,True,True,True,False,6,False
MPI-ESM1-2-LR,r35i1p1f1,ssp585,True,True,True,True,True,True,True,7,True
MPI-ESM1-2-LR,r36i1p1f1,historical,True,True,True,True,True,True,True,7,True
MPI-ESM1-2-LR,r36i1p1f1,ssp126,False,True,True,True,True,True,True,6,False
MPI-ESM1-2-LR,r36i1p1f1,ssp245,True,True,True,True,True,True,True,7,True
MPI-ESM1-2-LR,r36i1p1f1,ssp370,True,True,True,True,True,True,True,7,True
MPI-ESM1-2-LR,r36i1p1f1,ssp585,True,True,True,True,True,True,True,7,True
MPI-ESM1-2-LR,r37i1p1f1,historical,True,True,True,True,True,True,True,7,True
MPI-ESM1-2-LR,r37i1p1f1,ssp126,True,True,True,True,True,True,True,7,True
MPI-ESM1-2-LR,r37i1p1f1,ssp245,True,True,True,True,True,True,True,7,True
MPI-ESM1-2-LR,r37i1p1f1,ssp370,True,True,True,True,True,True,True,7,True
MPI-ESM1-2-LR,r37i1p1f1,ssp585,True,True,True,True,True,True,True,7,True
MPI-ESM1-2-LR,r38i1p1f1,historical,True,True,True,True,True,True,True,7,True
MPI-ESM1-2-LR,r38i1p1f1,ssp126,True,True,True,True,True,True,True,7,True
MPI-ESM1-2-LR,r38i1p1f1,ssp245,True,True,True,True,True,True,True,7,True
MPI-ESM1-2-LR,r38i1p1f1,ssp370,True,True,True,True,True,True,True,7,True
MPI-ESM1-2-LR,r38i1p1f1,ssp585,True,True,True,True,True,True,True,7,True
MPI-ESM1-2-LR,r39i1p1f1,historical,True,True,True,True,True,True,True,7,True
MPI-ESM1-2-LR,r39i1p1f1,ssp126,True,True,True,True,True,True,True,7,True
MPI-ESM1-2-LR,r39i1p1f1,ssp245,True,True,True,True,True,True,True,7,True
MPI-ESM1-2-LR,r39i1p1f1,ssp370,True,True,True,True,True,True,True,7,True
MPI-ESM1-2-LR,r3i1p1f1,historical,True,True,True,True,True,True,True,7,True
MPI-ESM1-2-LR,r3i1p1f1,ssp126,True,True,True,True,True,True,True,7,True
MPI-ESM1-2-LR,r3i1p1f1,ssp245,True,True,True,True,True,True,True,7,True
MPI-ESM1-2-LR,r3i1p1f1,ssp370,True,True,True,True,True,True,True,7,True
MPI-ESM1-2-LR,r3i1p1f1,ssp585,True,True,True,True,True,True,True,7,True
MPI-ESM1-2-LR,r40i1p1f1,historical,True,True,True,True,True,True,True,7,True
MPI-ESM1-2-LR,r40i1p1f1,ssp126,True,True,True,True,True,True,True,7,True
MPI-ESM1-2-LR,r40i1p1f1,ssp245,True,True,True,True,True,True,True,7,True
MPI-ESM1-2-LR,r40i1p1f1,ssp370,True,True,True,True,True,True,True,7,True
MPI-ESM1-2-LR,r41i1p1f1,historical,True,True,True,True,True,True,True,7,True
MPI-ESM1-2-LR,r41i1p1f1,ssp126,False,True,True,True,True,True,False,5,False
MPI-ESM1-2-LR,r41i1p1f1,ssp245,True,True,True,True,True,True,True,7,True
MPI-ESM1-2-LR,r41i1p1f1,ssp370,True,True,True,True,True,True,True,7,True
MPI-ESM1-2-LR,r42i1p1f1,historical,True,True,True,True,True,True,True,7,True
MPI-ESM1-2-LR,r42i1p1f1,ssp126,True,True,True,True,True,True,True,7,True
MPI-ESM1-2-LR,r42i1p1f1,ssp245,True,True,True,True,True,True,True,7,True
MPI-ESM1-2-LR,r42i1p1f1,ssp370,True,True,True,True,True,True,True,7,True
MPI-ESM1-2-LR,r43i1p1f1,historical,True,True,True,True,True,True,True,7,True
MPI-ESM1-2-LR,r43i1p1f1,ssp126,True,True,True,True,True,True,True,7,True
MPI-ESM1-2-LR,r43i1p1f1,ssp245,True,True,True,True,True,True,True,7,True
MPI-ESM1-2-LR,r43i1p1f1,ssp370,True,True,True,True,True,True,True,7,True
MPI-ESM1-2-LR,r44i1p1f1,historical,True,True,True,True,True,True,True,7,True
MPI-ESM1-2-LR,r44i1p1f1,ssp126,True,True,True,True,True,True,True,7,True
MPI-ESM1-2-LR,r44i1p1f1,ssp245,True,True,True,True,True,True,True,7,True
MPI-ESM1-2-LR,r44i1p1f1,ssp370,True,True,True,True,True,True,True,7,True
MPI-ESM1-2-LR,r45i1p1f1,historical,True,True,True,True,True,True,True,7,True
MPI-ESM1-2-LR,r45i1p1f1,ssp126,True,True,True,True,False,True,True,6,False
MPI-ESM1-2-LR,r45i1p1f1,ssp245,True,True,True,True,True,True,True,7,True
MPI-ESM1-2-LR,r45i1p1f1,ssp370,True,True,True,True,True,True,True,7,True
MPI-ESM1-2-LR,r46i1p1f1,historical,True,True,True,True,True,True,True,7,True
MPI-ESM1-2-LR,r46i1p1f1,ssp126,True,False,True,True,True,False,True,5,False
MPI-ESM1-2-LR,r46i1p1f1,ssp245,True,True,True,True,True,True,True,7,True
MPI-ESM1-2-LR,r46i1p1f1,ssp370,True,True,True,True,True,True,True,7,True
MPI-ESM1-2-LR,r47i1p1f1,historical,True,True,True,True,True,True,True,7,True
MPI-ESM1-2-LR,r47i1p1f1,ssp126,True,True,True,True,True,True,True,7,True
MPI-ESM1-2-LR,r47i1p1f1,ssp245,True,True,True,True,True,True,True,7,True
MPI-ESM1-2-LR,r47i1p1f1,ssp370,True,True,True,True,True,True,True,7,True
MPI-ESM1-2-LR,r48i1p1f1,historical,True,True,True,True,True,True,True,7,True
MPI-ESM1-2-LR,r48i1p1f1,ssp126,True,True,True,True,True,True,True,7,True
MPI-ESM1-2-LR,r48i1p1f1,ssp245,True,True,True,True,True,True,True,7,True
MPI-ESM1-2-LR,r48i1p1f1,ssp370,True,True,True,True,True,True,True,7,True
MPI-ESM1-2-LR,r49i1p1f1,historical,True,True,True,True,True,True,True,7,True
MPI-ESM1-2-LR,r49i1p1f1,ssp126,True,True,True,False,False,True,True,5,False
MPI-ESM1-2-LR,r49i1p1f1,ssp245,True,True,True,True,True,True,True,7,True
MPI-ESM1-2-LR,r49i1p1f1,ssp370,True,True,True,True,True,True,True,7,True
MPI-ESM1-2-LR,r4i1p1f1,historical,True,True,True,True,True,True,True,7,True
MPI-ESM1-2-LR,r4i1p1f1,ssp126,True,True,True,True,True,True,True,7,True
MPI-ESM1-2-LR,r4i1p1f1,ssp245,True,True,True,True,True,True,True,7,True
MPI-ESM1-2-LR,r4i1p1f1,ssp370,True,True,True,True,True,True,True,7,True
MPI-ESM1-2-LR,r4i1p1f1,ssp585,True,True,True,True,True,True,True,7,True
MPI-ESM1-2-LR,r50i1p1f1,historical,True,True,True,True,True,True,True,7,True
MPI-ESM1-2-LR,r50i1p1f1,ssp126,True,True,True,True,True,True,True,7,True
MPI-ESM1-2-LR,r50i1p1f1,ssp245,True,True,True,True,True,True,True,7,True
MPI-ESM1-2-LR,r50i1p1f1,ssp370,True,True,True,True,True,True,True,7,True
MPI-ESM1-2-LR,r5i1p1f1,historical,True,True,True,True,True,True,True,7,True
MPI-ESM1-2-LR,r5i1p1f1,ssp126,True,True,True,True,True,True,True,7,True
MPI-ESM1-2-LR,r5i1p1f1,ssp245,True,True,True,True,True,True,True,7,True
MPI-ESM1-2-LR,r5i1p1f1,ssp370,True,True,True,True,True,True,True,7,True
MPI-ESM1-2-LR,r5i1p1f1,ssp585,True,True,True,True,True,True,True,7,True
MPI-ESM1-2-LR,r6i1p1f1,historical,True,True,True,True,True,True,True,7,True
MPI-ESM1-2-LR,r6i1p1f1,ssp126,True,True,True,True,True,True,True,7,True
MPI-ESM1-2-LR,r6i1p1f1,ssp245,True,True,True,True,True,True,True,7,True
MPI-ESM1-2-LR,r6i1p1f1,ssp370,True,True,True,True,True,True,True,7,True
MPI-ESM1-2-LR,r6i1p1f1,ssp585,True,True,True,True,True,True,True,7,True
MPI-ESM1-2-LR,r7i1p1f1,historical,True,True,True,True,True,True,True,7,True
MPI-ESM1-2-LR,r7i1p1f1,ssp126,True,True,True,True,True,True,True,7,True
MPI-ESM1-2-LR,r7i1p1f1,ssp245,True,True,True,True,True,True,True,7,True
MPI-ESM1-2-LR,r7i1p1f1,ssp370,True,True,True,True,True,True,True,7,True
MPI-ESM1-2-LR,r7i1p1f1,ssp585,True,True,True,True,True,True,True,7,True
MPI-ESM1-2-LR,r8i1p1f1,historical,True,True,True,True,True,True,True,7,True
MPI-ESM1-2-LR,r8i1p1f1,ssp126,True,True,True,True,True,True,True,7,True
MPI-ESM1-2-LR,r8i1p1f1,ssp245,True,True,True,True,True,True,True,7,True
MPI-ESM1-2-LR,r8i1p1f1,ssp370,True,True,True,True,True,True,True,7,True
MPI-ESM1-2-LR,r8i1p1f1,ssp585,True,True,True,True,True,True,True,7,True
MPI-ESM1-2-LR,r9i1p1f1,historical,True,True,True,True,True,True,True,7,True
MPI-ESM1-2-LR,r9i1p1f1,ssp126,True,True,True,True,True,True,True,7,True
MPI-ESM1-2-LR,r9i1p1f1,ssp245,True,True,True,True,True,True,True,7,True
MPI-ESM1-2-LR,r9i1p1f1,ssp370,True,True,True,True,True,True,True,7,True
MPI-ESM1-2-LR,r9i1p1f1,ssp585,True,True,True,True,True,True,True,7,True
MRI-ESM2-0,r10i1p1f1,historical,True,True,True,True,True,True,True,7,True
MRI-ESM2-0,r1i1000p1f1,historical,False,False,False,False,False,False,True,1,False
MRI-ESM2-0,r1i1p1f1,historical,True,True,True,True,True,True,True,7,True
MRI-ESM2-0,r1i1p1f1,ssp126,True,True,True,True,True,True,True,7,True
MRI-ESM2-0,r1i1p1f1,ssp245,True,True,True,True,True,True,True,7,True
MRI-ESM2-0,r1i1p1f1,ssp370,True,True,True,True,True,True,True,7,True
MRI-ESM2-0,r1i1p1f1,ssp585,True,True,True,True,True,True,True,7,True
MRI-ESM2-0,r1i2p1f1,historical,False,False,False,False,False,False,True,1,False
MRI-ESM2-0,r1i2p1f1,ssp585,False,False,False,False,False,False,True,1,False
MRI-ESM2-0,r1i3p1f1,ssp245,False,False,False,False,False,False,True,1,False
MRI-ESM2-0,r2i1p1f1,historical,True,True,True,True,True,True,True,7,True
MRI-ESM2-0,r2i1p1f1,ssp126,True,True,True,True,True,True,True,7,True
MRI-ESM2-0,r2i1p1f1,ssp245,True,True,True,True,True,True,True,7,True
MRI-ESM2-0,r2i1p1f1,ssp370,True,True,True,True,True,True,True,7,True
MRI-ESM2-0,r2i1p1f1,ssp585,True,True,True,True,True,True,True,7,True
MRI-ESM2-0,r2i3p1f1,ssp245,False,False,False,False,False,False,True,1,False
MRI-ESM2-0,r3i1p1f1,historical,True,True,True,True,True,True,True,7,True
MRI-ESM2-0,r3i1p1f1,ssp126,True,True,True,True,True,True,True,7,True
MRI-ESM2-0,r3i1p1f1,ssp245,True,True,True,True,True,True,True,7,True
MRI-ESM2-0,r3i1p1f1,ssp370,True,True,True,True,True,True,True,7,True
MRI-ESM2-0,r3i1p1f1,ssp585,True,True,True,True,True,True,True,7,True
MRI-ESM2-0,r3i3p1f1,ssp245,False,False,False,False,False,False,True,1,False
MRI-ESM2-0,r4i1p1f1,historical,True,True,True,True,True,True,True,7,True
MRI-ESM2-0,r4i1p1f1,ssp126,True,True,True,True,True,True,True,7,True
MRI-ESM2-0,r4i1p1f1,ssp245,True,True,True,True,True,True,True,7,True
MRI-ESM2-0,r4i1p1f1,ssp370,True,True,True,True,True,True,True,7,True
MRI-ESM2-0,r4i1p1f1,ssp585,True,True,True,True,True,True,True,7,True
MRI-ESM2-0,r4i3p1f1,ssp245,False,False,False,False,False,False,True,1,False
MRI-ESM2-0,r5i1p1f1,historical,True,True,True,True,True,True,True,7,True
MRI-ESM2-0,r5i1p1f1,ssp126,True,True,True,True,True,True,True,7,True
MRI-ESM2-0,r5i1p1f1,ssp245,True,True,True,True,True,True,True,7,True
MRI-ESM2-0,r5i1p1f1,ssp370,True,True,True,True,True,True,True,7,True
MRI-ESM2-0,r5i1p1f1,ssp585,True,True,True,True,True,True,True,7,True
MRI-ESM2-0,r5i3p1f1,ssp245,False,False,False,False,False,False,True,1,False
MRI-ESM2-0,r6i1p1f1,historical,True,True,True,True,True,True,True,7,True
MRI-ESM2-0,r7i1p1f1,historical,True,True,True,True,True,True,True,7,True
MRI-ESM2-0,r8i1p1f1,historical,True,True,True,True,True,True,True,7,True
MRI-ESM2-0,r9i1p1f1,historical,True,True,True,True,True,True,True,7,True
NESM3,r1i1p1f1,historical,True,True,True,True,True,False,True,6,False
NESM3,r1i1p1f1,ssp126,True,True,True,True,True,False,True,6,False
NESM3,r1i1p1f1,ssp245,True,True,True,True,True,False,True,6,False
NESM3,r1i1p1f1,ssp585,True,True,True,True,True,False,True,6,False
NESM3,r2i1p1f1,historical,True,True,True,True,True,False,True,6,False
NESM3,r2i1p1f1,ssp126,True,True,True,True,True,False,True,6,False
NESM3,r2i1p1f1,ssp245,True,True,True,True,True,False,True,6,False
NESM3,r2i1p1f1,ssp585,True,True,True,True,True,False,True,6,False
NESM3,r3i1p1f1,historical,True,True,True,True,True,False,True,6,False
NESM3,r4i1p1f1,historical,True,True,True,True,True,False,True,6,False
NESM3,r5i1p1f1,historical,True,True,True,True,True,False,True,6,False
NorCPM1,r10i1p1f1,historical,False,False,False,False,False,False,True,1,False
NorCPM1,r11i1p1f1,historical,False,False,False,False,False,False,True,1,False
NorCPM1,r12i1p1f1,historical,False,False,False,False,False,False,True,1,False
NorCPM1,r13i1p1f1,historical,False,False,False,False,False,False,True,1,False
NorCPM1,r14i1p1f1,historical,False,False,False,False,False,False,True,1,False
NorCPM1,r15i1p1f1,historical,False,False,False,False,False,False,True,1,False
NorCPM1,r16i1p1f1,historical,False,False,False,False,False,False,True,1,False
NorCPM1,r17i1p1f1,historical,False,False,False,False,False,False,True,1,False
NorCPM1,r18i1p1f1,historical,False,False,False,False,False,False,True,1,False
NorCPM1,r19i1p1f1,historical,False,False,False,False,False,False,True,1,False
NorCPM1,r1i1p1f1,historical,False,False,False,False,False,False,True,1,False
NorCPM1,r20i1p1f1,historical,False,False,False,False,False,False,True,1,False
NorCPM1,r21i1p1f1,historical,False,False,False,False,False,False,True,1,False
NorCPM1,r22i1p1f1,historical,False,False,False,False,False,False,True,1,False
NorCPM1,r23i1p1f1,historical,False,False,False,False,False,False,True,1,False
NorCPM1,r24i1p1f1,historical,False,False,False,False,False,False,True,1,False
NorCPM1,r25i1p1f1,historical,False,False,False,False,False,False,True,1,False
NorCPM1,r26i1p1f1,historical,False,False,False,False,False,False,True,1,False
NorCPM1,r27i1p1f1,historical,False,False,False,False,False,False,True,1,False
NorCPM1,r28i1p1f1,historical,False,False,False,False,False,False,True,1,False
NorCPM1,r29i1p1f1,historical,False,False,False,False,False,False,True,1,False
NorCPM1,r2i1p1f1,historical,False,False,False,False,False,False,True,1,False
NorCPM1,r30i1p1f1,historical,False,False,False,False,False,False,True,1,False
NorCPM1,r3i1p1f1,historical,False,False,False,False,False,False,True,1,False
NorCPM1,r4i1p1f1,historical,False,False,False,False,False,False,True,1,False
NorCPM1,r5i1p1f1,historical,False,False,False,False,False,False,True,1,False
NorCPM1,r6i1p1f1,historical,False,False,False,False,False,False,True,1,False
NorCPM1,r7i1p1f1,historical,False,False,False,False,False,False,True,1,False
NorCPM1,r8i1p1f1,historical,False,False,False,False,False,False,True,1,False
NorCPM1,r9i1p1f1,historical,False,False,False,False,False,False,True,1,False
NorESM2-LM,r10i1p1f2,ssp245,False,False,True,False,True,False,True,3,False
NorESM2-LM,r1i1p1f1,historical,True,True,True,True,True,True,True,7,True
NorESM2-LM,r1i1p1f1,ssp126,True,True,True,True,True,True,True,7,True
NorESM2-LM,r1i1p1f1,ssp245,True,True,True,True,True,True,True,7,True
NorESM2-LM,r1i1p1f1,ssp370,True,True,True,True,True,True,True,7,True
NorESM2-LM,r1i1p1f1,ssp585,True,True,True,True,True,True,True,7,True
NorESM2-LM,r1i1p1f2,ssp245,False,False,True,False,True,False,True,3,False
NorESM2-LM,r2i1p1f1,historical,True,True,True,True,True,True,True,7,True
NorESM2-LM,r2i1p1f1,ssp245,True,True,True,True,True,True,True,7,True
NorESM2-LM,r2i1p1f1,ssp370,False,False,True,False,True,False,True,3,False
NorESM2-LM,r2i1p1f2,ssp245,False,False,True,False,True,False,True,3,False
NorESM2-LM,r3i1p1f1,historical,True,True,True,True,True,True,True,7,True
NorESM2-LM,r3i1p1f1,ssp245,True,True,True,True,True,True,True,7,True
NorESM2-LM,r3i1p1f1,ssp370,False,False,True,False,True,False,True,3,False
NorESM2-LM,r3i1p1f2,ssp245,False,False,True,False,True,False,True,3,False
NorESM2-LM,r4i1p1f2,ssp245,False,False,True,False,True,False,True,3,False
NorESM2-LM,r5i1p1f2,ssp245,False,False,True,False,True,False,True,3,False
NorESM2-LM,r6i1p1f2,ssp245,False,False,True,False,True,False,True,3,False
NorESM2-LM,r7i1p1f2,ssp245,False,False,True,False,True,False,True,3,False
NorESM2-LM,r8i1p1f2,ssp245,False,False,True,False,True,False,True,3,False
NorESM2-LM,r9i1p1f2,ssp245,False,False,True,False,True,False,True,3,False
NorESM2-MM,r1i1p1f1,historical,True,True,True,True,True,True,True,7,True
NorESM2-MM,r1i1p1f1,ssp126,True,True,True,True,True,True,True,7,True
NorESM2-MM,r1i1p1f1,ssp245,True,True,True,True,True,True,True,7,True
NorESM2-MM,r1i1p1f1,ssp370,True,True,True,True,True,True,True,7,True
NorESM2-MM,r1i1p1f1,ssp585,True,True,True,True,True,True,True,7,True
NorESM2-MM,r2i1p1f1,historical,True,True,True,True,True,True,True,7,True
NorESM2-MM,r2i1p1f1,ssp245,True,True,True,True,True,True,True,7,True
NorESM2-MM,r3i1p1f1,historical,True,True,True,True,True,True,True,7,True
SAM0-UNICON,r1i1p1f1,historical,True,True,True,True,True,False,True,6,False
TaiESM1,r1i1p1f1,historical,True,True,True,True,True,True,True,7,True
TaiESM1,r1i1p1f1,ssp126,True,True,True,True,True,True,True,7,True
TaiESM1,r1i1p1f1,ssp245,True,True,True,True,True,True,True,7,True
TaiESM1,r1i1p1f1,ssp370,True,True,True,True,True,True,True,7,True
TaiESM1,r1i1p1f1,ssp585,True,True,True,True,True,True,True,7,True
UKESM1-0-LL,r10i1p1f2,historical,True,True,True,True,True,True,True,7,True
UKESM1-0-LL,r10i1p1f2,ssp126,False,False,False,False,False,False,True,1,False
UKESM1-0-LL,r10i1p1f2,ssp370,False,False,False,False,False,False,True,1,False
UKESM1-0-LL,r11i1p1f2,historical,True,True,True,True,True,True,True,7,True
UKESM1-0-LL,r11i1p1f2,ssp126,False,False,False,False,False,False,True,1,False
UKESM1-0-LL,r11i1p1f2,ssp370,False,False,False,False,False,False,True,1,False
UKESM1-0-LL,r12i1p1f2,historical,True,True,True,True,True,True,True,7,True
UKESM1-0-LL,r12i1p1f2,ssp126,False,False,False,False,False,False,True,1,False
UKESM1-0-LL,r12i1p1f2,ssp370,False,False,False,False,False,False,True,1,False
UKESM1-0-LL,r13i1p1f2,historical,True,True,False,True,False,False,False,3,False
UKESM1-0-LL,r13i1p1f2,ssp126,True,True,True,True,True,True,True,7,True
UKESM1-0-LL,r13i1p1f2,ssp245,False,False,True,False,True,False,True,3,False
UKESM1-0-LL,r13i1p1f2,ssp370,True,False,True,True,True,True,True,6,False
UKESM1-0-LL,r13i1p1f2,ssp585,False,True,True,True,True,True,True,6,False
UKESM1-0-LL,r14i1p1f2,historical,False,False,True,True,True,True,True,5,False
UKESM1-0-LL,r14i1p1f2,ssp126,True,True,True,True,True,True,True,7,True
UKESM1-0-LL,r14i1p1f2,ssp245,True,True,True,True,True,True,True,7,True
UKESM1-0-LL,r14i1p1f2,ssp370,True,True,True,True,False,True,True,6,False
UKESM1-0-LL,r14i1p1f2,ssp585,True,False,True,True,True,True,True,6,False
UKESM1-0-LL,r15i1p1f2,historical,True,True,False,True,True,False,True,5,False
UKESM1-0-LL,r15i1p1f2,ssp126,True,True,True,True,True,True,True,7,True
UKESM1-0-LL,r15i1p1f2,ssp245,True,True,True,True,True,True,True,7,True
UKESM1-0-LL,r15i1p1f2,ssp370,True,True,True,False,True,True,True,6,False
UKESM1-0-LL,r15i1p1f2,ssp585,True,True,True,True,True,True,True,7,True
UKESM1-0-LL,r16i1p1f2,historical,True,True,True,True,True,True,True,7,True
UKESM1-0-LL,r16i1p1f2,ssp126,False,False,False,False,False,False,True,1,False
UKESM1-0-LL,r16i1p1f2,ssp370,False,False,False,False,False,False,True,1,False
UKESM1-0-LL,r17i1p1f2,historical,True,True,True,True,True,True,True,7,True
UKESM1-0-LL,r17i1p1f2,ssp126,False,False,False,False,False,False,True,1,False
UKESM1-0-LL,r18i1p1f2,historical,True,True,True,True,True,True,True,7,True
UKESM1-0-LL,r18i1p1f2,ssp126,False,False,False,False,False,False,True,1,False
UKESM1-0-LL,r18i1p1f2,ssp370,False,False,False,False,False,False,True,1,False
UKESM1-0-LL,r19i1p1f2,historical,True,True,True,True,True,True,True,7,True
UKESM1-0-LL,r19i1p1f2,ssp126,False,False,False,False,False,False,True,1,False
UKESM1-0-LL,r19i1p1f2,ssp370,False,False,False,False,False,False,True,1,False
UKESM1-0-LL,r1i1p1f2,historical,True,True,True,True,True,True,True,7,True
UKESM1-0-LL,r1i1p1f2,ssp126,True,True,True,True,True,True,True,7,True
UKESM1-0-LL,r1i1p1f2,ssp245,True,True,True,True,True,True,True,7,True
UKESM1-0-LL,r1i1p1f2,ssp370,True,True,True,True,True,True,True,7,True
UKESM1-0-LL,r1i1p1f2,ssp585,True,True,True,True,True,True,True,7,True
UKESM1-0-LL,r2i1p1f2,historical,True,True,True,True,True,True,True,7,True
UKESM1-0-LL,r2i1p1f2,ssp126,True,True,True,True,True,True,True,7,True
UKESM1-0-LL,r2i1p1f2,ssp245,True,True,True,True,True,True,True,7,True
UKESM1-0-LL,r2i1p1f2,ssp370,True,True,True,True,True,True,True,7,True
UKESM1-0-LL,r2i1p1f2,ssp585,True,True,True,True,True,True,True,7,True
UKESM1-0-LL,r3i1p1f2,historical,True,True,True,True,True,True,True,7,True
UKESM1-0-LL,r3i1p1f2,ssp126,True,True,True,True,True,True,True,7,True
UKESM1-0-LL,r3i1p1f2,ssp245,True,True,True,True,True,True,True,7,True
UKESM1-0-LL,r3i1p1f2,ssp370,True,True,True,True,True,True,True,7,True
UKESM1-0-LL,r3i1p1f2,ssp585,True,True,True,True,True,True,True,7,True
UKESM1-0-LL,r4i1p1f2,historical,True,True,True,True,True,True,True,7,True
UKESM1-0-LL,r4i1p1f2,ssp126,True,True,True,True,True,True,True,7,True
UKESM1-0-LL,r4i1p1f2,ssp245,True,True,True,True,True,True,True,7,True
UKESM1-0-LL,r4i1p1f2,ssp370,True,True,True,True,True,True,True,7,True
UKESM1-0-LL,r4i1p1f2,ssp585,True,True,True,True,True,True,True,7,True
UKESM1-0-LL,r5i1p1f2,ssp126,True,True,True,True,True,True,True,7,True
UKESM1-0-LL,r5i1p1f2,ssp370,True,True,True,True,True,True,True,7,True
UKESM1-0-LL,r5i1p1f3,historical,True,True,True,True,True,True,True,7,True
UKESM1-0-LL,r6i1p1f2,ssp126,True,True,True,True,True,True,True,7,True
UKESM1-0-LL,r6i1p1f2,ssp370,True,True,True,True,True,True,True,7,True
UKESM1-0-LL,r6i1p1f3,historical,True,True,True,True,True,True,True,7,True
UKESM1-0-LL,r7i1p1f2,ssp126,True,True,True,True,True,True,True,7,True
UKESM1-0-LL,r7i1p1f2,ssp370,True,True,True,True,True,True,True,7,True
UKESM1-0-LL,r7i1p1f3,historical,True,True,True,True,True,True,True,7,True
UKESM1-0-LL,r8i1p1f2,historical,True,True,True,True,True,True,True,7,True
UKESM1-0-LL,r8i1p1f2,ssp126,True,True,True,True,True,True,True,7,True
UKESM1-0-LL,r8i1p1f2,ssp245,True,True,True,True,True,True,True,7,True
